speed,distance_traveled_km,idle_time_minutes,vehicle_age_years,fuel_efficiency_l_per_km,optimized_route_flag,fuel_per_km,idle_ratio,optimized_x_experience,hour_of_day,day_of_week,vehicle_type_truck,vehicle_type_van,actual_fuel,predicted_fuel
51.89,16.1,6.2,10.0,0.1,0.0,0.0999937892056394,0.38506925035712064,0.0,18.0,2.0,0.0,0.0,1.06,1.6087999999999996
41.36,19.6,10.6,7.0,0.37,0.0,0.3714096219580633,0.5407887352686086,0.0,20.0,2.0,1.0,0.0,,7.307200000000005
47.26,11.5,7.2,5.0,0.11,0.0,0.11477262846708983,0.6260325189113991,0.0,15.0,2.0,0.0,0.0,,1.3174999999999988
75.59,15.8,3.9,11.0,0.1,0.0,0.10442377064742737,0.2468198215302829,0.0,15.0,6.0,0.0,0.0,7.29,1.6499000000000017
39.85,15.7,7.7,0.0,0.15,1.0,0.15413031017132667,0.4904146232724031,18.0,19.0,0.0,0.0,1.0,,2.421599999999998
53.36,3.0,2.7,7.0,0.12,0.0,0.11662779073642118,0.8997000999666779,0.0,0.0,4.0,0.0,0.0,,0.3550000000000002
97.14,48.9,5.9,2.0,0.37,0.0,0.3666591685241611,0.12065192940839657,0.0,16.0,0.0,1.0,0.0,,17.918100000000013
37.74,14.5,7.3,11.0,0.11,1.0,0.10688918005654784,0.5034135576856769,4.0,3.0,3.0,0.0,0.0,1.33,1.5511999999999992
94.15,49.9,1.4,11.0,0.11,1.0,0.10841466102883711,0.028055549988978176,9.0,14.0,1.0,0.0,0.0,1.43,5.403999999999997
81.86,49.7,1.0,7.0,0.13,1.0,0.12514838735639122,0.02012031951067383,14.0,17.0,3.0,0.0,1.0,,6.265000000000002
117.96,37.4,2.8,10.0,0.36,1.0,0.36175503328788,0.07486430844095078,15.0,8.0,4.0,1.0,0.0,,13.546900000000003
17.34,5.5,11.0,4.0,0.17,1.0,0.1745137247773132,1.999636429740047,16.0,15.0,0.0,0.0,0.0,,0.9668999999999996
73.07,17.6,3.9,8.0,0.09,0.0,0.08806317822850973,0.22157831941366965,0.0,10.0,0.0,0.0,0.0,,1.5450000000000008
74.01,9.3,6.9,6.0,0.12,1.0,0.11934200623588863,0.7418557144393076,20.0,4.0,5.0,0.0,0.0,,1.1095000000000004
34.92,9.1,8.2,1.0,0.2,1.0,0.20217558510053843,0.9009998901219647,10.0,2.0,0.0,0.0,1.0,,1.8432999999999995
50.98,7.5,4.4,6.0,0.17,1.0,0.16531129182775628,0.5865884548726836,9.0,9.0,3.0,0.0,1.0,,1.2430000000000012
49.55,12.1,7.7,1.0,0.17,0.0,0.16940748698454672,0.6363110486736634,0.0,2.0,5.0,0.0,1.0,,2.052200000000001
47.82,16.7,2.5,3.0,0.14,1.0,0.13592000479013233,0.14969163523142326,11.0,10.0,3.0,0.0,1.0,0.43,2.2516000000000003
117.21,20.7,2.6,2.0,0.09,0.0,0.0932322110042993,0.12559779720786435,0.0,8.0,0.0,0.0,0.0,,1.9298000000000013
110.68,69.7,3.7,1.0,0.1,0.0,0.09698569604453307,0.05308388688827993,0.0,2.0,1.0,0.0,0.0,,6.747399999999992
48.98,8.5,4.5,1.0,0.1,0.0,0.09998823667803788,0.5293494882954947,0.0,10.0,0.0,0.0,0.0,,0.8518999999999994
101.43,16.1,2.8,3.0,0.15,1.0,0.14533258803801002,0.17390224209676414,15.0,20.0,2.0,0.0,1.0,1.65,2.333900000000002
48.98,8.9,6.5,2.0,0.12,1.0,0.11908774295023032,0.7302550275249972,11.0,3.0,2.0,0.0,0.0,,1.0577000000000003
38.34,12.4,8.1,4.0,0.12,1.0,0.11934521409563745,0.6531731311990968,13.0,5.0,2.0,0.0,0.0,,1.4790999999999994
45.78,18.8,9.3,1.0,0.35,0.0,0.34838572416360825,0.4946545396521462,0.0,16.0,5.0,1.0,0.0,1.91,6.540799999999999
67.01,39.9,4.7,4.0,0.13,0.0,0.12906944688103056,0.11779153404676576,0.0,13.0,4.0,0.0,1.0,,5.1680000000000055
46.51,16.9,6.4,6.0,0.1,1.0,0.09644399739660374,0.378675817998935,6.0,19.0,1.0,0.0,0.0,,1.6316999999999988
40.52,9.6,7.5,6.0,0.39,1.0,0.38537652327882516,0.7811686282678888,4.0,15.0,6.0,1.0,0.0,,3.7000999999999995
110.52,44.9,1.6,8.0,0.1,1.0,0.10066590944522394,0.035633950246096974,17.0,6.0,5.0,0.0,0.0,,4.5209999999999955
105.93,54.6,1.0,4.0,0.14,0.0,0.13644438746543106,0.01831468288126591,0.0,12.0,3.0,0.0,1.0,,7.434500000000001
92.81,22.7,1.4,12.0,0.1,0.0,0.09823355799303995,0.06167129201356768,0.0,14.0,0.0,0.0,0.0,,2.2358999999999996
62.3,11.8,7.8,0.0,0.1,1.0,0.09999152614185237,0.6609609355139394,17.0,7.0,2.0,0.0,0.0,,1.1819000000000015
119.68,54.7,1.4,12.0,0.17,1.0,0.1650792490082448,0.02559368201678214,0.0,23.0,2.0,0.0,1.0,,9.025099999999988
110.77,46.0,3.2,10.0,0.11,1.0,0.10999760874763592,0.06956370513684486,19.0,20.0,3.0,0.0,0.0,,5.067900000000003
105.41,25.7,3.0,3.0,0.18,1.0,0.17664682308081397,0.1167269756040621,11.0,23.0,4.0,0.0,1.0,,4.517999999999998
94.92,44.0,3.3,7.0,0.1,1.0,0.10067953001068157,0.07499829549328424,20.0,15.0,3.0,0.0,0.0,,4.444800000000002
50.97,10.7,8.4,0.0,0.11,1.0,0.10653209980375666,0.7849733669750492,0.0,15.0,0.0,0.0,0.0,,1.1406000000000005
45.35,6.6,9.3,6.0,0.15,0.0,0.14846235418875928,1.4088774428116952,0.0,23.0,5.0,0.0,0.0,6.84,0.9826999999999999
45.3,16.3,4.4,5.0,0.1,1.0,0.1036746211888841,0.2699220906692841,18.0,0.0,6.0,0.0,0.0,,1.6864000000000008
29.82,5.6,10.3,2.0,0.16,0.0,0.1624709873236922,1.8389573290483843,0.0,3.0,4.0,0.0,0.0,,0.9060999999999997
117.34,46.6,1.9,12.0,0.16,0.0,0.16201369069333277,0.04077165726057381,0.0,6.0,5.0,0.0,1.0,,7.544700000000002
41.83,20.5,3.2,6.0,0.11,1.0,0.10877518169845372,0.15608994683186186,8.0,21.0,2.0,0.0,0.0,7.1,2.2073999999999994
57.0,7.0,6.4,12.0,0.2,0.0,0.19711469790029992,0.9141551206970433,0.0,3.0,5.0,0.0,1.0,,1.3752000000000006
36.47,18.2,2.7,1.0,0.31,1.0,0.3082248228119334,0.14834349761002144,19.0,13.0,4.0,1.0,0.0,,5.6337
62.92,47.3,5.1,7.0,0.11,0.0,0.11395107925836663,0.10782013065262891,0.0,8.0,6.0,0.0,0.0,,5.335600000000003
51.92,14.3,6.9,12.0,0.11,0.0,0.11327879169288861,0.4824837423956367,0.0,20.0,3.0,0.0,0.0,,1.6251999999999993
50.71,8.8,3.3,11.0,0.18,1.0,0.17725258493353027,0.3749573912055448,6.0,7.0,0.0,0.0,1.0,1.56,1.558
37.13,16.4,15.0,8.0,0.22,0.0,0.2152307786110603,0.9145783793671117,0.0,11.0,3.0,0.0,1.0,,3.5492999999999983
94.14,61.7,2.0,7.0,0.3,0.0,0.30323657639260304,0.032414385504286804,0.0,10.0,6.0,1.0,0.0,,18.788399999999996
53.65,9.6,8.2,5.0,0.11,0.0,0.11352984064159985,0.8540777002395584,0.0,20.0,1.0,0.0,0.0,,1.0840999999999996
91.12,60.0,3.1,11.0,0.1,0.0,0.0951650805819903,0.05166580556990717,0.0,23.0,1.0,0.0,0.0,,5.712
56.25,13.9,5.9,1.0,0.09,1.0,0.09351845190993455,0.4244298971297029,18.0,1.0,1.0,0.0,0.0,,1.3026999999999995
63.59,22.1,2.3,1.0,0.29,0.0,0.29410433917017326,0.10406768924483054,0.0,23.0,5.0,1.0,0.0,,6.463099999999998
111.94,30.5,1.1,12.0,0.36,1.0,0.35802104849021343,0.03606439133143176,2.0,10.0,0.0,1.0,0.0,,10.935500000000006
64.67,23.2,4.2,10.0,0.14,1.0,0.1448213439075902,0.18102667988448773,8.0,15.0,3.0,0.0,1.0,,3.3615000000000026
49.63,33.8,3.7,4.0,0.14,0.0,0.1372740451465933,0.10946421703499899,0.0,17.0,3.0,0.0,1.0,,4.610199999999996
47.52,26.5,1.8,7.0,0.09,1.0,0.08829855477151805,0.06792196520886004,12.0,20.0,5.0,0.0,0.0,,2.3426000000000027
59.58,13.1,4.3,9.0,0.16,1.0,0.16410960995343868,0.32821921990687736,15.0,2.0,6.0,0.0,1.0,,2.1546000000000007
114.64,31.3,0.9,5.0,0.09,1.0,0.09041244688668093,0.02875307498162998,19.0,16.0,0.0,0.0,0.0,,2.8314999999999997
104.73,51.0,1.3,3.0,0.13,0.0,0.13195819689810004,0.02548969628046509,0.0,12.0,3.0,0.0,1.0,2.43,6.7176999999999945
107.62,17.3,2.9,12.0,0.11,1.0,0.1127102479625455,0.16762036876481126,3.0,12.0,6.0,0.0,0.0,,1.9487999999999985
52.14,4.4,3.9,3.0,0.36,0.0,0.3567371052033628,0.8861622358554873,0.0,18.0,3.0,1.0,0.0,,1.5845999999999991
78.73,2.7,4.1,6.0,0.14,1.0,0.14068863383931876,1.5179563124768602,14.0,4.0,4.0,0.0,0.0,,0.3831
35.52,8.6,8.1,3.0,0.12,0.0,0.11975351703290317,0.9417509591907919,0.0,7.0,6.0,0.0,0.0,,1.0312000000000003
111.41,18.1,0.8,6.0,0.09,1.0,0.09115518479642007,0.04419645323462792,17.0,19.0,6.0,0.0,0.0,,1.646200000000001
72.85,57.1,2.5,10.0,0.14,0.0,0.13642493126214952,0.043782070366543496,0.0,22.0,6.0,0.0,1.0,,7.787500000000002
63.35,17.1,3.6,8.0,0.4,1.0,0.3964680428045143,0.21051400502894566,7.0,14.0,6.0,1.0,0.0,,6.796699999999998
111.81,15.3,1.6,5.0,0.09,1.0,0.09019018364812756,0.1045683288673943,11.0,15.0,3.0,0.0,0.0,,1.3807999999999985
54.98,17.0,10.7,8.0,0.38,0.0,0.3764484442091642,0.6293747426621963,0.0,16.0,2.0,1.0,0.0,,6.373100000000003
37.18,4.6,7.0,4.0,0.47,1.0,0.4716366007389698,1.5214083894805477,7.0,6.0,5.0,1.0,0.0,,2.154199999999998
111.47,30.5,1.1,6.0,0.33,0.0,0.3308088259401331,0.03606439133143176,0.0,1.0,5.0,1.0,0.0,,10.095199999999998
122.51,22.7,1.2,3.0,0.36,0.0,0.35945553059336594,0.052861107440200866,0.0,5.0,5.0,1.0,0.0,,8.205599999999997
104.52,11.4,1.8,12.0,0.39,1.0,0.3850539426366108,0.15788088764143496,7.0,17.0,0.0,1.0,0.0,,4.3812000000000015
103.79,40.0,1.3,10.0,0.11,1.0,0.10874728131796704,0.032499187520311994,17.0,20.0,2.0,0.0,0.0,,4.3455
118.84,45.5,2.5,11.0,0.16,1.0,0.15911738203555967,0.0549438473879695,16.0,18.0,5.0,0.0,1.0,,7.212700000000005
40.62,12.9,11.3,3.0,0.47,1.0,0.47205642973412915,0.8759010929385319,5.0,21.0,1.0,1.0,0.0,5.45,6.082699999999997
57.67,27.7,4.2,8.0,0.09,0.0,0.08627847370131042,0.15161907512364176,0.0,0.0,6.0,0.0,0.0,,2.3932000000000007
126.24,53.8,2.6,12.0,0.2,0.0,0.19888106169030317,0.04832623928923255,0.0,16.0,2.0,0.0,1.0,,10.210099999999999
99.64,49.6,5.7,5.0,0.38,0.0,0.37841978992359027,0.11491703796294431,0.0,8.0,6.0,1.0,0.0,,18.77490000000001
76.79,22.9,2.0,6.0,0.09,1.0,0.08820575520719619,0.08733243089821405,19.0,3.0,3.0,0.0,0.0,,2.016900000000002
120.88,60.1,1.2,11.0,0.09,1.0,0.09450757890883679,0.01996638991031763,11.0,23.0,1.0,0.0,0.0,6.91,5.671600000000001
91.23,44.1,2.2,5.0,0.32,0.0,0.31677286229337204,0.04988549012494048,0.0,17.0,3.0,1.0,0.0,,13.947600000000008
106.1,8.7,3.0,1.0,0.38,1.0,0.3792667509481669,0.34478795540742446,20.0,3.0,1.0,1.0,0.0,,3.3046
38.68,10.0,7.0,5.0,0.39,1.0,0.3939606039396061,0.6999300069993001,14.0,8.0,6.0,1.0,0.0,,3.9279999999999995
102.82,61.6,1.4,10.0,0.35,1.0,0.3525916787065145,0.02272690378402948,11.0,16.0,3.0,1.0,0.0,,21.760899999999992
65.05,14.7,6.5,12.0,0.33,1.0,0.32854907829399366,0.44214679273518814,2.0,21.0,2.0,1.0,0.0,0.69,4.8361
100.09,53.0,0.8,3.0,0.09,1.0,0.08980962623346729,0.015094054829154168,2.0,5.0,0.0,0.0,0.0,,4.767200000000002
54.97,29.7,3.9,10.0,0.35,0.0,0.3477997373825797,0.13130871014443957,0.0,14.0,6.0,1.0,0.0,,10.399900000000002
28.56,14.3,16.0,1.0,0.22,0.0,0.22026431718061673,1.1188028809174184,0.0,20.0,4.0,0.0,1.0,,3.165500000000002
114.06,45.2,2.5,12.0,0.1,0.0,0.1042012344859627,0.05530851087365324,0.0,12.0,4.0,0.0,0.0,,4.712699999999996
38.45,8.6,2.7,6.0,0.11,1.0,0.10580165097081737,0.31391698639693066,19.0,11.0,0.0,0.0,0.0,,0.9109999999999994
66.94,19.5,2.4,12.0,0.1,1.0,0.09691810676375569,0.1230706117634993,5.0,2.0,3.0,0.0,0.0,,1.8906999999999985
57.23,12.8,7.4,11.0,0.4,0.0,0.39762518553238024,0.5780798375126943,0.0,12.0,6.0,1.0,0.0,,5.084400000000005
50.7,14.3,6.0,9.0,0.35,0.0,0.35452066289070694,0.4195510803440319,0.0,3.0,2.0,1.0,0.0,,5.051700000000001
48.96,13.0,7.5,3.0,0.35,0.0,0.35304976540266136,0.5768787016383355,0.0,22.0,3.0,1.0,0.0,,4.582400000000002
56.34,10.8,7.8,1.0,0.1,0.0,0.10369410239792613,0.7221553559855569,0.0,10.0,2.0,0.0,0.0,,1.1249999999999998
74.07,19.5,4.3,4.0,0.15,1.0,0.14512076303779292,0.22050151274293622,10.0,5.0,3.0,0.0,1.0,2.5,2.811400000000002
107.78,52.5,1.4,11.0,0.1,1.0,0.09961715014952098,0.026666158739833527,3.0,20.0,5.0,0.0,0.0,,5.231300000000004
78.11,22.5,3.5,10.0,0.17,1.0,0.16799253366517042,0.1555486422825652,11.0,13.0,4.0,0.0,1.0,,3.781700000000002
57.28,9.1,4.5,8.0,0.35,1.0,0.3549060542797495,0.4944511592132733,4.0,7.0,2.0,1.0,0.0,,3.235299999999999
23.93,8.3,7.1,3.0,0.42,1.0,0.4216359474762077,0.8553186363088784,18.0,1.0,3.0,1.0,0.0,,3.4880999999999993
56.43,15.1,6.9,0.0,0.15,0.0,0.14767233958016027,0.4569233825574466,0.0,23.0,2.0,0.0,1.0,,2.2276999999999982
113.9,35.9,3.4,11.0,0.16,0.0,0.15932703824406005,0.0947048828723434,0.0,19.0,0.0,0.0,1.0,,5.730400000000004
99.41,63.1,1.5,6.0,0.09,1.0,0.08763727991632463,0.023771414082185704,4.0,4.0,5.0,0.0,0.0,,5.5322
66.4,19.8,3.0,8.0,0.3,1.0,0.30250997424372505,0.15150749962123122,17.0,19.0,4.0,1.0,0.0,2.39,5.970599999999999
20.31,9.9,6.9,7.0,0.19,0.0,0.18785981214018788,0.6968993031006969,0.0,18.0,0.0,0.0,1.0,,1.8645000000000014
105.48,48.0,3.3,7.0,0.1,1.0,0.10103956167579842,0.06874856773817212,14.0,12.0,3.0,0.0,0.0,,4.855299999999999
26.67,10.5,11.3,9.0,0.14,1.0,0.14189124845252835,1.0760879916198458,6.0,11.0,4.0,0.0,0.0,,1.4860999999999998
96.28,51.5,2.9,8.0,0.34,1.0,0.33999339818644303,0.05630958622162677,12.0,17.0,1.0,1.0,0.0,,17.581599999999998
50.1,5.8,10.1,7.0,0.24,0.0,0.24478538183071882,1.7410791242889156,0.0,23.0,2.0,0.0,1.0,,1.4374999999999991
83.92,19.4,4.1,10.0,0.17,0.0,0.1706097623833823,0.21132931292201432,0.0,23.0,6.0,0.0,1.0,,3.305499999999999
43.5,5.1,10.6,2.0,0.57,0.0,0.5685159772593609,2.0780239168790433,0.0,7.0,1.0,1.0,0.0,2.21,2.9094999999999986
102.29,46.7,3.8,1.0,0.1,1.0,0.09935547418684824,0.08136870730819468,17.0,19.0,1.0,0.0,0.0,,4.646899999999997
107.67,47.5,1.6,3.0,0.09,1.0,0.0919980631986695,0.033683501399970533,17.0,14.0,1.0,0.0,0.0,,4.3786
62.39,13.4,4.3,1.0,0.09,0.0,0.09327662114767554,0.3208715767480039,0.0,17.0,1.0,0.0,0.0,,1.2560000000000013
56.16,20.3,5.7,12.0,0.18,0.0,0.17782375252450616,0.2807743460913255,0.0,11.0,2.0,0.0,1.0,,3.603900000000004
83.97,62.1,3.6,5.0,0.17,1.0,0.16956248691647477,0.057970080997085394,14.0,17.0,2.0,0.0,1.0,,10.497599999999998
116.47,50.8,1.5,8.0,0.14,0.0,0.14232003307021518,0.02952697781539734,0.0,2.0,1.0,0.0,1.0,,7.245599999999997
50.26,8.9,3.9,0.0,0.32,1.0,0.3201887428378834,0.43815301651499833,1.0,8.0,1.0,1.0,0.0,,2.884499999999996
32.24,7.1,6.2,6.0,0.4,1.0,0.4013519222644698,0.8731164624700747,14.0,3.0,4.0,1.0,0.0,1.16,2.8538000000000023
79.18,38.2,1.9,0.0,0.08,1.0,0.07774665584670559,0.04973691788173084,0.0,21.0,2.0,0.0,0.0,,2.947699999999996
103.05,40.8,1.7,10.0,0.09,1.0,0.09043895982941595,0.04166564544986643,12.0,20.0,1.0,0.0,0.0,,3.6948999999999956
104.38,57.1,4.2,9.0,0.11,1.0,0.11435876779741161,0.07355387821579307,12.0,0.0,5.0,0.0,0.0,,6.466600000000001
47.08,14.0,7.0,1.0,0.1,1.0,0.09570744946789515,0.49996428826512396,6.0,3.0,6.0,0.0,0.0,,1.3446999999999982
125.05,83.8,2.2,12.0,0.1,1.0,0.10238541306189664,0.026252670015870935,15.0,20.0,3.0,0.0,0.0,,8.595700000000003
60.47,18.3,5.0,12.0,0.11,0.0,0.106005136331348,0.27320911425605154,0.0,14.0,1.0,0.0,0.0,,1.9358999999999988
53.57,14.7,8.1,5.0,0.36,0.0,0.35643833752805937,0.5509829263315421,0.0,5.0,1.0,1.0,0.0,,5.2263
37.2,26.2,6.9,12.0,0.41,0.0,0.41448799664134955,0.2633487271478188,0.0,8.0,3.0,1.0,0.0,,10.831599999999998
46.59,12.5,4.0,3.0,0.34,1.0,0.33997280217582593,0.31997440204783617,17.0,9.0,0.0,1.0,0.0,,4.247099999999999
51.41,11.2,11.2,8.0,0.19,0.0,0.19194714757610928,0.9999107222569414,0.0,19.0,6.0,0.0,1.0,,2.151200000000001
102.76,27.0,2.9,11.0,0.11,0.0,0.107403429502611,0.107403429502611,0.0,0.0,0.0,0.0,0.0,,2.8919999999999964
79.88,31.4,3.8,3.0,0.08,0.0,0.08375529441737524,0.1210152542912646,0.0,17.0,5.0,0.0,0.0,,2.6323999999999996
83.29,43.1,5.2,3.0,0.36,0.0,0.3566042551216909,0.12064685274123571,0.0,13.0,0.0,1.0,0.0,,15.383499999999996
89.35,43.2,1.9,7.0,0.09,1.0,0.09282192541839308,0.04398046341519872,17.0,8.0,5.0,0.0,0.0,5.18,4.014300000000001
56.04,39.3,5.7,10.0,0.16,0.0,0.15521233556398056,0.14503447749421136,0.0,14.0,3.0,0.0,1.0,,6.0745
106.24,40.3,3.6,9.0,0.34,0.0,0.34416019453611574,0.08932780824297165,0.0,17.0,0.0,1.0,0.0,,13.863499999999997
138.63,48.9,1.4,10.0,0.17,0.0,0.17279810228829676,0.028629271385043252,0.0,13.0,6.0,0.0,1.0,,8.4711
41.24,10.9,6.0,6.0,0.36,1.0,0.3559306485643519,0.5504082194294102,14.0,1.0,5.0,1.0,0.0,,3.8870000000000005
58.73,32.9,4.5,12.0,0.09,0.0,0.0905747545667305,0.13677395823835142,0.0,2.0,6.0,0.0,0.0,1.14,2.9800999999999997
119.77,41.4,1.7,8.0,0.15,0.0,0.14975483683968988,0.041061810101205284,0.0,15.0,5.0,0.0,1.0,,6.211599999999996
88.56,32.4,2.1,9.0,0.16,1.0,0.16388383074596463,0.06481281441930806,20.0,7.0,5.0,0.0,1.0,,5.311900000000003
55.6,17.1,4.5,6.0,0.1,1.0,0.09531606338810594,0.2631425062861821,9.0,22.0,5.0,0.0,0.0,,1.628799999999998
97.59,45.1,1.7,8.0,0.34,1.0,0.3354692800603091,0.03769317753486619,16.0,21.0,1.0,1.0,0.0,,15.143299999999995
81.32,44.4,2.7,11.0,0.11,1.0,0.10517781131055608,0.060809441228801164,4.0,11.0,4.0,0.0,0.0,3.05,4.671899999999997
51.42,7.4,7.9,10.0,0.13,0.0,0.12971220105391162,1.0674233211728144,0.0,12.0,3.0,0.0,0.0,,0.961499999999999
27.44,7.4,8.5,10.0,0.23,1.0,0.2324010268882583,1.1484934468315091,8.0,12.0,3.0,0.0,1.0,3.02,1.7188999999999999
122.9,53.6,1.2,10.0,0.09,1.0,0.08749836756776927,0.022387642021604075,1.0,4.0,4.0,0.0,0.0,2.67,4.687999999999999
61.21,3.0,3.7,9.0,0.39,0.0,0.39320226591136287,1.2329223592135956,0.0,0.0,0.0,1.0,0.0,,1.1462999999999999
39.5,8.8,5.3,11.0,0.12,0.0,0.11816838995568686,0.6022042949664811,0.0,18.0,5.0,0.0,0.0,,1.0413000000000003
56.9,11.7,4.7,7.0,0.36,0.0,0.35723442440817027,0.40167507050679435,0.0,23.0,3.0,1.0,0.0,,4.174900000000003
116.21,70.1,1.6,9.0,0.15,0.0,0.15063979115847137,0.02282421078158657,0.0,8.0,0.0,0.0,1.0,,10.5385
108.94,39.4,2.6,9.0,0.1,1.0,0.09948986066343495,0.06598817288901297,8.0,1.0,3.0,0.0,0.0,2.27,3.923500000000003
102.29,39.7,1.5,12.0,0.09,0.0,0.08916651973501927,0.03778242361653359,0.0,4.0,2.0,0.0,0.0,,3.5530000000000017
89.78,62.2,1.5,11.0,0.32,0.0,0.3173582418289095,0.0241153679201299,0.0,1.0,4.0,1.0,0.0,,19.777900000000017
45.37,15.3,4.0,2.0,0.32,1.0,0.3163191948238677,0.2614208221684857,16.0,23.0,5.0,1.0,0.0,,4.847499999999999
37.12,11.5,13.5,1.0,0.14,0.0,0.13911833753586647,1.1738109729588733,0.0,12.0,1.0,0.0,0.0,,1.5926999999999996
93.0,4.5,2.0,0.0,0.15,1.0,0.14663408131526326,0.4443457009553432,16.0,2.0,1.0,0.0,1.0,4.65,0.6693999999999999
121.9,47.3,2.8,8.0,0.35,0.0,0.34544724213018757,0.05919536584850215,0.0,12.0,1.0,1.0,0.0,2.64,16.356099999999987
56.23,7.3,4.4,6.0,0.38,1.0,0.3821394329543898,0.6026571702506507,20.0,13.0,1.0,1.0,0.0,5.76,2.8009000000000004
48.78,23.2,8.0,8.0,0.31,0.0,0.31334856256195853,0.34481272358950044,0.0,9.0,1.0,1.0,0.0,,7.276700000000003
43.27,12.4,7.2,8.0,0.13,0.0,0.12821546649463753,0.5805983388436416,0.0,8.0,6.0,0.0,0.0,,1.592299999999999
36.79,9.5,5.4,1.0,0.11,1.0,0.11261972423955374,0.5683612251341965,6.0,13.0,5.0,0.0,0.0,,1.0702999999999983
66.13,31.9,3.5,4.0,0.12,0.0,0.12350710009090624,0.10971442901476443,0.0,16.0,4.0,0.0,1.0,,3.932400000000003
66.91,14.9,5.5,8.0,0.09,0.0,0.09328233004496342,0.3691027447822294,0.0,1.0,1.0,0.0,0.0,,1.3909
111.84,64.3,2.5,6.0,0.09,1.0,0.09331114601639165,0.03887964417349652,11.0,10.0,6.0,0.0,0.0,,5.980300000000005
53.58,12.5,3.9,11.0,0.35,1.0,0.35117190624750017,0.3119750419966403,19.0,1.0,2.0,1.0,0.0,21.14,4.3965000000000005
46.56,16.9,9.0,11.0,0.11,0.0,0.11360274539968049,0.5325128690610023,0.0,12.0,0.0,0.0,0.0,,1.9220000000000002
41.84,17.1,8.9,0.0,0.1,1.0,0.10057891351382958,0.5204374013215601,17.0,3.0,3.0,0.0,0.0,,1.7247999999999999
119.36,80.6,1.8,9.0,0.15,1.0,0.15049441073932085,0.02233222912867086,4.0,23.0,2.0,0.0,1.0,4.71,12.190799999999998
111.15,58.2,1.7,5.0,0.09,0.0,0.08831463376917922,0.029209120118211026,0.0,14.0,0.0,0.0,0.0,,5.1441
120.84,23.1,2.0,6.0,0.09,1.0,0.08917362884723604,0.08657633868663693,4.0,13.0,1.0,0.0,0.0,1.7,2.058700000000002
50.38,15.8,8.7,3.0,0.1,1.0,0.10442377064742737,0.550598063413708,17.0,11.0,2.0,0.0,0.0,1.84,1.6492999999999998
53.85,9.6,5.0,5.0,0.32,1.0,0.3239245911884179,0.5207790855119259,6.0,1.0,5.0,1.0,0.0,,3.1198999999999986
33.39,3.7,9.6,8.0,0.63,0.0,0.6268576060524182,2.5938935422858687,0.0,17.0,3.0,1.0,0.0,,2.3480999999999996
83.35,32.7,4.0,4.0,0.16,0.0,0.15718173756154244,0.12232041833583071,0.0,5.0,6.0,0.0,1.0,0.83,5.132399999999998
100.62,34.5,1.8,3.0,0.15,1.0,0.14724210892437903,0.052172400799976815,11.0,21.0,3.0,0.0,1.0,5.13,5.071699999999997
102.89,50.3,2.4,5.0,0.09,0.0,0.09224468698435419,0.04771276912983838,0.0,0.0,4.0,0.0,0.0,,4.635500000000002
33.99,13.2,7.3,11.0,0.11,0.0,0.11059768199378836,0.5529884099689418,0.0,6.0,1.0,0.0,0.0,,1.4617999999999995
82.15,39.0,2.6,0.0,0.33,1.0,0.32973513499653856,0.06666495730878697,17.0,17.0,3.0,1.0,0.0,,12.903000000000002
115.85,45.7,1.7,3.0,0.16,1.0,0.16170324500557973,0.03719831075906435,13.0,1.0,2.0,0.0,1.0,,7.373099999999999
105.47,38.7,3.0,9.0,0.09,0.0,0.09198728715020284,0.07751737681196869,0.0,8.0,5.0,0.0,0.0,,3.5552000000000032
58.95,12.7,3.8,5.0,0.34,1.0,0.3432800566884498,0.29918904023305254,0.0,1.0,2.0,1.0,0.0,,4.377000000000001
92.83,44.4,1.8,2.0,0.13,0.0,0.13017724826017435,0.04053962748586744,0.0,10.0,6.0,0.0,1.0,0.29,5.798900000000002
28.42,5.9,3.2,10.0,0.11,1.0,0.10676156583629892,0.5422809693272327,8.0,14.0,4.0,0.0,0.0,,0.6344000000000005
87.97,59.7,4.7,4.0,0.15,0.0,0.15326376442605652,0.07872564948660826,0.0,11.0,4.0,0.0,1.0,,9.146500000000003
94.49,27.3,2.9,2.0,0.34,1.0,0.3439434452950441,0.10622321526684003,20.0,7.0,0.0,1.0,0.0,,9.410999999999996
57.89,6.0,6.9,6.0,0.42,1.0,0.4165972337943676,1.1498083652724547,13.0,14.0,0.0,1.0,0.0,,2.500099999999999
80.95,26.9,3.0,7.0,0.09,1.0,0.09144641463142635,0.11152001784320285,12.0,20.0,2.0,0.0,0.0,,2.461899999999999
68.49,3.9,3.5,5.0,0.11,0.0,0.11279159189951295,0.8972058446552167,0.0,16.0,5.0,0.0,0.0,,0.45130000000000015
118.33,33.2,2.4,1.0,0.09,1.0,0.09065991988193126,0.07228697930785218,16.0,20.0,1.0,0.0,0.0,,3.002499999999998
89.09,7.8,1.5,3.0,0.09,0.0,0.08588642481733111,0.19228304063581592,0.0,14.0,0.0,0.0,0.0,1.57,0.6968999999999994
48.44,10.3,7.8,3.0,0.36,1.0,0.36404232598776815,0.7572080380545578,4.0,3.0,1.0,1.0,0.0,11.44,3.741900000000001
70.38,27.6,2.7,1.0,0.07,1.0,0.07427267128002607,0.09782254266149777,15.0,7.0,5.0,0.0,0.0,,2.0774
